Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Jon Morcillo","esESP","FW,MF","Athletic Club","esLa Liga","23","1998","10","76","8","2.2","0.8","0","","0","10","8","9","2.20","1","1","0","0.00","-0.11","1.1","0.7","+0.4","+0.55","+0.09",
"Alberto Moreno","esESP","DF","Villarreal","esLa Liga","30","1992","24","1,296","54","37.9","14.4","14","78","3","10","20","6","1.96","24","15","+9","+0.62","+0.20","26.7","15.6","+11.1","+0.77","+0.74",
"Alberto Moreno","esESP","MF","Atlético Madrid","esLa Liga","20","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Álex Moreno","esESP","DF","Aston Villa","engPremier League","29","1993","19","1,329","70","38.9","14.8","14","81","5","5","40","0","1.89","23","10","+13","+0.88","+1.22","19.7","18.6","+1.1","+0.07","+0.21",
"Álex Moreno","esESP","DF","Betis","esLa Liga","29","1993","15","1,350","90","39.5","15.0","15","90","15","0","","1","1.80","19","13","+6","+0.40","+0.44","18.4","17.6","+0.8","+0.05","+0.03",
"Diego Moreno","esESP","DF","Osasuna","esLa Liga","21","2001","11","638","58","18.7","7.1","7","85","4","4","11","7","1.45","6","9","-3","-0.42","-0.36","5.7","10.8","-5.1","-0.73","-0.70",
"Diego Moreno","esESP","DF","Valladolid","esLa Liga","20","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gerard Moreno","esESP","FW","Villarreal","esLa Liga","30","1992","21","1,230","59","36.0","13.7","14","78","7","7","19","1","2.05","21","9","+12","+0.88","+0.59","23.0","17.9","+5.1","+0.37","+0.10",
"Marco Moreno","esESP","DF","Atlético Madrid","esLa Liga","21","2001","0","","","","","0","","0","0","","16","","","","","","","","","","","",
"Marlos Moreno","coCOL","MF,DF","Troyes","frLigue 1","25","1996","2","13","7","0.4","0.1","0","","0","2","7","6","1.00","0","1","-1","-6.92","-6.00","0.5","1.3","-0.8","-5.78","-4.77",
"Tete Morente","esESP","MF,DF","Elche","esLa Liga","25","1996","32","2,068","65","60.5","23.0","23","81","11","9","24","4","0.66","20","33","-13","-0.57","+1.03","23.3","38.5","-15.2","-0.66","+0.49",
"Jimmy Morgan","engENG","FW","Southampton","engPremier League","16","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ilaix Moriba","gnGUI","MF","Valencia","esLa Liga","19","2003","24","1,011","42","29.6","11.2","10","76","3","14","18","5","1.13","10","16","-6","-0.53","-0.65","14.5","14.3","+0.2","+0.02","-0.19",
"Manu Morlanes","esESP","MF","Villarreal","esLa Liga","23","1999","4","158","40","4.6","1.8","2","70","0","2","10","11","2.00","3","4","-1","-0.57","-1.12","1.8","2.7","-0.9","-0.51","-0.86",
"Manu Morlanes","esESP","MF","Mallorca","esLa Liga","23","1999","12","706","59","20.6","7.8","9","74","0","3","14","6","1.42","10","10","0","0.00","+0.20","8.4","9.7","-1.3","-0.17","+0.16",
"Nikola Moro","hrCRO","MF","Bologna","itSerie A","24","1998","26","1,226","47","35.8","13.6","12","76","5","14","23","9","1.62","23","16","+7","+0.51","+0.64","17.1","19.5","-2.5","-0.18","-0.08",
"Raúl Moro","esESP","FW,MF","Lazio","itSerie A","19","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Loren Morón","esESP","FW","Betis","esLa Liga","28","1993","2","15","8","0.4","0.2","0","","0","2","8","15","3.00","0","0","0","0.00","-0.13","0.3","0.0","+0.3","+1.76","+1.73",
"Liam Morrison","sctSCO","DF","Bayern Munich","deBundesliga","19","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Morro","esESP","GK","Rayo Vallecano","esLa Liga","21","2000","0","","","","","0","","0","0","","10","","","","","","","","","","","",
"Cristhian Mosquera","esESP","DF","Valencia","esLa Liga","18","2004","3","145","48","4.2","1.6","1","90","1","2","28","28","2.00","0","2","-2","-1.24","-1.21","1.7","1.6","+0.1","+0.05","-0.10",
"Yerson Mosquera","coCOL","DF","Wolves","engPremier League","21","2001","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Dany Mota","ptPOR","FW,MF","Monza","itSerie A","24","1998","29","1,912","66","55.9","21.2","21","79","6","8","33","2","1.52","28","22","+6","+0.28","+0.88","23.0","28.4","-5.4","-0.25","-0.25",
"Lebo Mothiba","zaRSA","FW,MF","Strasbourg","frLigue 1","26","1996","19","435","23","12.7","4.8","3","65","0","16","15","14","1.21","11","9","+2","+0.41","+0.72","6.8","8.7","-1.9","-0.38","-0.24",
"Andrei Motoc","mdMDA","DF","Salernitana","itSerie A","20","2002","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Mattia Motolese","itITA","DF","Bologna","itSerie A","18","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Youssoufa Moukoko","deGER","FW","Dortmund","deBundesliga","17","2004","26","1,141","44","37.3","12.7","11","73","4","15","22","3","1.88","32","23","+9","+0.71","-0.70","28.5","18.4","+10.1","+0.80","-0.04",
"Jessy Moulin","frFRA","GK","Troyes","frLigue 1","36","1986","0","","","","","0","","0","0","","10","","","","","","","","","","","",
"Steve Mounié","bjBEN","FW","Brest","frLigue 1","27","1994","23","1,655","72","48.4","18.4","20","79","10","3","22","1","1.48","26","18","+8","+0.44","+1.35","23.2","24.4","-1.3","-0.07","+0.51",
"Mason Mount","engENG","MF,FW","Chelsea","engPremier League","23","1999","24","1,648","69","48.2","18.3","20","77","7","4","25","2","1.29","18","21","-3","-0.16","+0.14","22.3","23.4","-1.1","-0.06","+0.04",
"Lucas Moura","brBRA","MF,DF","Tottenham","engPremier League","29","1992","15","153","10","4.5","1.7","0","","0","15","10","7","1.53","6","4","+2","+1.18","+1.04","4.0","2.4","+1.7","+0.97","+0.81",
"Lys Mousset","frFRA","FW,MF","Bochum","deBundesliga","26","1996","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Bevic Moussiti-Oko","cgCGO","FW","Ajaccio","frLigue 1","27","1995","17","698","41","20.4","7.8","7","67","0","10","23","1","0.53","4","11","-7","-0.90","+0.55","8.3","11.2","-2.9","-0.38","+0.11",
"João Moutinho","ptPOR","MF","Wolves","engPremier League","35","1986","31","1,780","57","52.0","19.8","20","74","6","11","27","2","1.16","12","28","-16","-0.81","-0.21","20.2","27.3","-7.0","-0.36","+0.52",
"João Moutinho","ptPOR","DF,FW","Spezia","itSerie A","24","1998","4","58","15","1.7","0.6","0","","0","4","15","1","1.00","0","2","-2","-3.10","-2.33","0.1","1.4","-1.3","-1.99","-1.55",
"Samuel Moutoussamy","cdCOD","MF","Nantes","frLigue 1","25","1996","35","2,399","69","70.1","26.7","27","83","17","8","21","0","1.00","25","39","-14","-0.53","-0.17","29.3","36.6","-7.3","-0.27","-0.06",
"Loris Mouyokolo","frFRA","DF","Lorient","frLigue 1","21","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Divin Mubama","engENG","FW","West Ham","engPremier League","17","2004","3","38","13","1.1","0.4","0","","0","3","13","0","1.00","1","0","+1","+2.37","+2.74","0.8","1.3","-0.4","-1.06","-0.97",
"Mykhailo Mudryk","uaUKR","FW,MF","Chelsea","engPremier League","21","2001","15","657","44","19.2","7.3","7","66","1","8","24","4","0.67","6","10","-4","-0.55","-0.39","11.2","11.7","-0.4","-0.06","+0.02",
"François Mughe","cmCMR","MF","Marseille","frLigue 1","18","2004","1","11","11","0.3","0.1","0","","0","1","11","11","0.00","0","1","-1","-8.18","-8.92","0.2","0.1","+0.2","+1.40","+0.80",
"Endri Muhameti","alALB","MF","Atalanta","itSerie A","18","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Nordi Mukiele","frFRA","DF","Paris S-G","frLigue 1","24","1997","19","1,137","60","33.2","12.6","12","83","9","7","20","2","2.47","33","11","+22","+1.74","+0.68","24.9","12.7","+12.2","+0.96","+0.26",
"Mert Müldür","trTUR","FW,DF","Sassuolo","itSerie A","23","1999","2","13","7","0.4","0.1","1","6","0","1","7","6","0.00","0","0","0","0.00","+0.37","0.0","0.0","0.0","-0.32","-0.37",
"Florian Müller","deGER","GK","Stuttgart","deBundesliga","24","1997","19","1,710","90","55.9","19.0","19","90","19","0","","14","0.84","22","34","-12","-0.63","-0.63","25.4","24.6","+0.8","+0.04","-0.07",
"Joey Müller","deGER","DF,MF","Schalke 04","deBundesliga","21","2000","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Thomas Müller","deGER","FW,MF","Bayern Munich","deBundesliga","32","1989","27","1,665","62","54.4","18.5","21","73","8","6","23","0","1.93","50","15","+35","+1.89","+0.67","43.4","17.0","+26.4","+1.43","+0.69",
"Abdul Mumin","ghGHA","DF","Rayo Vallecano","esLa Liga","24","1998","16","922","58","27.0","10.2","9","90","9","7","16","18","1.25","13","17","-4","-0.39","-0.25","11.1","13.5","-2.3","-0.23","-0.08",
"Romaine Mundle","engENG","MF","Tottenham","engPremier League","19","2003","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Marshall Munetsi","zwZIM","MF","Reims","frLigue 1","26","1996","34","2,700","79","78.9","30.0","31","84","21","3","31","0","1.32","35","39","-4","-0.13","-0.63","46.3","43.3","+3.1","+0.10","-0.62",
"Iker Muniain","esESP","MF,FW","Athletic Club","esLa Liga","29","1992","30","1,689","56","49.4","18.8","19","77","5","11","21","2","1.43","29","18","+11","+0.59","+0.95","28.1","17.2","+10.8","+0.58","+0.24",
"Rodrigo Muniz","brBRA","FW","Fulham","engPremier League","21","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Aihen Muñoz","esESP","DF","Real Sociedad","esLa Liga","24","1997","23","1,756","76","51.3","19.5","20","84","17","3","27","10","1.74","26","21","+5","+0.26","-0.34","28.5","17.4","+11.1","+0.57","+0.10",
"Curro Muñoz","esESP","MF","Cádiz","esLa Liga","19","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Iker Muñoz","esESP","MF","Osasuna","esLa Liga","19","2002","8","254","32","7.4","2.8","2","82","1","6","15","5","1.25","1","4","-3","-1.06","-1.01","3.2","6.3","-3.2","-1.12","-1.05",
"Pablo Muñoz","esESP","MF","Rayo Vallecano","esLa Liga","18","2003","2","12","6","0.4","0.1","0","","0","2","6","6","2.00","1","0","+1","+7.50","+7.74","0.8","0.3","+0.5","+3.63","+3.81",
"Luis Muriel","coCOL","FW,MF","Atalanta","itSerie A","31","1991","29","1,073","37","31.4","11.9","10","65","0","19","22","2","1.59","20","15","+5","+0.42","-0.08","17.9","11.9","+6.0","+0.50","+0.10",
"Jeison Murillo","coCOL","DF","Sampdoria","itSerie A","30","1992","20","1,057","53","30.9","11.7","12","74","5","8","22","12","0.60","7","23","-16","-1.36","-0.18","8.1","19.2","-11.0","-0.94","-0.13",
"Vedat Muriqi","xkKVX","FW","Mallorca","esLa Liga","28","1994","35","2,937","84","85.9","32.6","34","85","16","1","36","0","1.40","32","35","-3","-0.09","+0.47","29.2","39.1","-9.9","-0.30","-0.05",
"Jacob Murphy","engENG","FW","Newcastle Utd","engPremier League","27","1995","36","1,251","35","36.6","13.9","14","67","1","22","14","1","1.86","29","12","+17","+1.22","+0.48","28.4","16.1","+12.2","+0.88","+0.04",
"Nicola Murru","itITA","DF","Sampdoria","itSerie A","27","1994","20","784","39","22.9","8.7","5","81","4","15","25","15","0.75","4","17","-13","-1.49","-0.33","7.6","19.0","-11.4","-1.30","-0.59",
"Yunus Musah","usUSA","MF","Valencia","esLa Liga","19","2002","33","2,110","64","61.7","23.4","26","76","8","7","20","1","1.12","26","26","0","0.00","+0.21","27.7","28.1","-0.4","-0.02","-0.45",
"Torben Müsel","deGER","FW,MF","Gladbach","deBundesliga","23","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Jamal Musiala","deGER","MF,FW","Bayern Munich","deBundesliga","19","2003","33","2,198","67","71.8","24.4","26","77","7","7","27","0","2.06","63","29","+34","+1.39","-0.70","53.6","28.4","+25.2","+1.03","-0.29",
"Juan Musso","arARG","GK","Atalanta","itSerie A","28","1994","24","2,077","87","60.7","23.1","24","87","23","0","","10","1.79","41","27","+14","+0.61","+0.34","36.5","23.5","+13.1","+0.57","+0.35",
"Marlon Mustapha","atAUT","FW,MF","Mainz 05","deBundesliga","21","2001","6","69","12","2.3","0.8","0","","0","6","12","7","2.00","1","1","0","0.00","+0.03","1.4","0.3","+1.0","+1.34","+1.56",
"Yvon Mvogo","chSUI","GK","Lorient","frLigue 1","28","1994","21","1,812","86","53.0","20.1","21","86","20","0","","1","1.76","33","29","+4","+0.20","+0.48","26.9","29.5","-2.6","-0.13","+0.49",
"Steve Mvoué","cmCMR","MF","Toulouse","frLigue 1","20","2002","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Enock Mwepu","zmZAM","FW,MF","Brighton","engPremier League","24","1998","6","213","36","6.2","2.4","2","73","0","4","17","0","2.17","5","4","+1","+0.42","-0.08","4.2","2.8","+1.4","+0.59","-0.03",
"Francisco Mwepu","zmZAM","FW","Cádiz","esLa Liga","22","2000","1","21","21","0.6","0.2","0","","0","1","21","0","0.00","0","0","0","0.00","+0.61","1.1","0.1","+1.0","+4.28","+4.84",
"Vitaliy Mykolenko","uaUKR","DF","Everton","engPremier League","23","1999","34","2,655","78","77.6","29.5","30","86","27","4","17","0","0.91","28","46","-18","-0.61","-0.02","34.6","52.0","-17.4","-0.59","-0.24",
"Joakim Mæhle","dkDEN","DF,MF","Atalanta","itSerie A","25","1997","34","2,209","65","64.6","24.5","25","82","12","9","19","2","1.62","39","33","+6","+0.24","-0.65","36.7","30.4","+6.3","+0.26","-0.48",
"Demba N'Diaye","frFRA","DF","Angers","frLigue 1","16","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Obite N'Dicka","ciCIV","DF","Eint Frankfurt","deBundesliga","22","1999","30","2,692","90","88.0","29.9","30","90","29","0","","1","1.60","54","44","+10","+0.33","+1.31","47.7","38.5","+9.2","+0.31","+0.46",
"Nathan N'Goumou","cmCMR","FW","Toulouse","frLigue 1","22","2000","1","90","90","2.6","1.0","1","90","1","0","","0","1.00","1","1","0","0.00","+0.16","0.9","1.2","-0.3","-0.33","-0.21",
"Nathan N'Goumou","cmCMR","FW","Gladbach","deBundesliga","22","2000","20","695","35","22.7","7.7","7","73","1","13","14","10","0.85","8","12","-4","-0.52","-0.56","9.2","14.6","-5.3","-0.69","-0.84",
"Caumenan N'Guessan","frFRA","DF","Torino","itSerie A","18","2003","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Eric N'Jo","frFRA","DF","Troyes","frLigue 1","18","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Stanley N'Soki","frFRA","DF","Hoffenheim","deBundesliga","23","1999","19","1,286","68","42.0","14.3","14","78","9","5","39","4","1.05","25","32","-7","-0.49","-0.39","22.3","24.3","-2.0","-0.14","-0.08",
"Herculano Nabian","ptPOR","MF","Empoli","itSerie A","18","2004","1","1","1","0.0","0.0","0","","0","1","1","1","0.00","0","0","0","0.00","+0.32","0.1","0.2","-0.1","-12.91","-12.40",
"Nacho","esESP","DF","Real Madrid","esLa Liga","32","1990","27","1,637","61","47.9","18.2","18","85","14","9","13","9","2.04","29","14","+15","+0.82","-0.39","32.5","16.8","+15.8","+0.87","-0.18",
"Guédé Nadje","frFRA","FW","Angers","frLigue 1","18","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Yannis Nahounou","frFRA","DF","Nice","frLigue 1","18","2004","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Marvelous Nakamba","zwZIM","MF","Aston Villa","engPremier League","28","1994","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Anas Nanah","maMAR","DF","Strasbourg","frLigue 1","19","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Paul Nardi","frFRA","GK","Lorient","frLigue 1","28","1994","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Nikolas Nartey","dkDEN","DF,MF","Stuttgart","deBundesliga","22","2000","9","473","53","15.5","5.3","5","81","1","4","17","14","0.89","8","8","0","0.00","+0.42","6.8","7.8","-1.0","-0.19","-0.31",
"Juanjo Narváez","coCOL","MF,FW","Valladolid","esLa Liga","27","1995","5","148","30","4.3","1.6","1","61","0","4","22","10","0.80","1","4","-3","-1.82","-1.08","1.4","2.7","-1.3","-0.77","-0.07",
"Matija Nastasić","rsSRB","DF","Fiorentina","itSerie A","29","1993","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Matija Nastasić","rsSRB","DF","Mallorca","esLa Liga","29","1993","14","906","65","26.5","10.1","10","84","8","4","16","9","1.21","9","13","-4","-0.40","-0.33","6.9","13.2","-6.3","-0.63","-0.45",
"Lapo Nava","itITA","GK","Milan","itSerie A","18","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Juan Navarro","esESP","GK","Elche","esLa Liga","23","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Roberto Navarro","esESP","MF,FW","Real Sociedad","esLa Liga","20","2002","17","351","21","10.3","3.9","1","61","0","16","18","21","1.88","0","6","-6","-1.54","-2.18","6.2","5.0","+1.2","+0.31","-0.24",
"Jesús Navas","esESP","DF,FW","Sevilla","esLa Liga","36","1985","32","1,981","62","57.9","22.0","21","78","12","11","31","4","1.47","32","27","+5","+0.23","+0.98","25.4","27.8","-2.3","-0.11","+0.24",
"Keylor Navas","crCRC","GK","Nott'ham Forest","engPremier League","35","1986","17","1,529","90","44.7","17.0","17","90","16","0","","0","0.94","21","32","-11","-0.65","+0.26","15.8","32.4","-16.6","-0.98","-0.58",
"Keylor Navas","crCRC","GK","Paris S-G","frLigue 1","35","1986","0","","","","","0","","0","0","","17","","","","","","","","","","","",
"Michel Ndary Adopo","frFRA","MF,DF","Torino","itSerie A","22","2000","9","264","29","7.7","2.9","3","68","0","6","10","29","1.89","3","3","0","0.00","-0.03","2.9","3.8","-0.9","-0.29","-0.37",
"Youssouf Ndayishimiye","biBDI","MF,DF","Nice","frLigue 1","23","1998","10","568","57","16.6","6.3","6","83","4","4","18","1","1.80","11","6","+5","+0.79","+0.60","9.8","7.4","+2.4","+0.38","+0.06",
"Papa Ndiaga Yade","mrMTN","DF,MF","Troyes","frLigue 1","22","2000","14","568","41","16.6","6.3","6","70","2","8","19","8","0.93","9","12","-3","-0.48","+0.57","8.3","11.9","-3.6","-0.57","+0.55",
"Maissa Ndiaye","snSEN","DF","Cremonese","itSerie A","20","2002","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Wilfred Ndidi","ngNGA","MF","Leicester City","engPremier League","25","1996","27","1,679","62","49.1","18.7","19","79","8","8","22","4","0.70","25","39","-14","-0.75","-0.60","22.0","31.5","-9.5","-0.51","-0.34",
"Tanguy Ndombele","frFRA","MF","Napoli","itSerie A","25","1996","30","807","27","23.6","9.0","8","58","0","22","16","6","2.43","10","7","+3","+0.33","-1.25","12.2","6.7","+5.5","+0.62","-0.32",
"Álvaro Negredo","esESP","FW","Cádiz","esLa Liga","36","1985","21","757","36","22.1","8.4","9","64","1","12","15","13","0.67","6","17","-11","-1.31","-0.90","9.7","17.1","-7.4","-0.88","-0.45",
"Tom Negrel","frFRA","GK","Lille","frLigue 1","19","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Reiss Nelson","engENG","FW","Arsenal","engPremier League","22","1999","11","212","19","6.2","2.4","0","","0","11","19","11","2.09","10","3","+7","+2.97","+1.91","5.1","2.3","+2.8","+1.17","+0.42",
"Ilija Nestorovski","mkMKD","FW,MF","Udinese","itSerie A","32","1990","21","638","30","18.7","7.1","5","85","4","16","13","12","0.95","13","8","+5","+0.71","+0.90","8.1","8.0","+0.1","+0.01","+0.17",
"Neto","brBRA","GK","Bournemouth","engPremier League","33","1989","27","2,385","88","69.7","26.5","27","88","26","0","","3","1.22","27","39","-12","-0.45","+1.46","30.5","43.9","-13.4","-0.51","+0.53",
"Pedro Neto","ptPOR","FW,MF","Wolves","engPremier League","22","2000","18","964","54","28.2","10.7","13","69","2","5","13","3","1.06","7","15","-8","-0.75","-0.05","10.9","14.2","-3.2","-0.30","+0.42",
