Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Yerry Mina","coCOL","DF","Cagliari","itSerie A","31-068","1994","10","806","81","68.9","9.0","10","81","8","0","","1","1.00","8","11","-3","-0.33","+0.41","8.3","12.1","-3.8","-0.43","+0.66",
"Thibault De Smet","beBEL","DF","Paris FC","frLigue 1","27-178","1998","11","823","75","65.3","9.1","10","80","5","1","22","1","1.09","16","18","-2","-0.22","+0.40","13.7","16.4","-2.7","-0.29","-0.38",
"Ismaël Koné","caCAN","MF","Sassuolo","itSerie A","23-177","2002","11","862","78","73.7","9.6","11","78","1","0","","1","1.45","11","10","+1","+0.10","+0.40","10.1","12.5","-2.3","-0.24","+0.16",
"Alberto Paleari","itITA","GK","Torino","itSerie A","33-093","1992","5","450","90","41.7","5.0","5","90","5","0","","7","1.20","5","8","-3","-0.60","+0.40","5.0","7.9","-2.9","-0.57","-0.27",
"Raoul Bellanova","itITA","DF","Atalanta","itSerie A","25-197","2000","10","745","75","69.0","8.3","7","90","7","3","38","0","1.10","12","11","+1","+0.12","+0.39","10.3","8.9","+1.4","+0.17","-0.45",
"Saba Goglichidze","geGEO","DF","Udinese","itSerie A","21-158","2004","6","421","70","36.0","4.7","4","90","4","2","31","7","1.83","6","7","-1","-0.21","+0.39","5.1","6.2","-1.1","-0.24","-0.15",
"Andreas Hountondji","bjBEN","FW,MF","St. Pauli","deBundesliga","23-142","2002","11","553","50","51.2","6.1","8","56","0","3","35","0","0.64","7","13","-6","-0.98","+0.39","5.2","9.7","-4.5","-0.74","-0.25",
"Denis Suárez","esESP","MF","Alavés","esLa Liga","31-328","1994","12","561","47","44.5","6.2","6","74","0","6","20","0","1.00","8","8","0","0.00","+0.39","6.0","7.0","-1.0","-0.16","-0.38",
"Micky van de Ven","nlNED","DF","Tottenham","engPremier League","24-225","2001","13","1,159","89","99.1","12.9","13","89","12","0","","0","1.38","21","16","+5","+0.39","+0.39","11.5","17.5","-6.0","-0.47","-4.20",
"Patrick Wimmer","atAUT","FW","Wolfsburg","deBundesliga","24-184","2001","8","504","63","50.9","5.6","6","74","2","2","30","0","1.00","7","10","-3","-0.54","+0.39","7.5","8.6","-1.1","-0.20","+0.12",
"Giovanni Simeone","arARG","FW","Torino","itSerie A","30-148","1995","11","751","68","69.5","8.3","10","72","0","1","34","0","1.27","8","14","-6","-0.72","+0.38","9.2","11.1","-2.0","-0.24","+0.60",
"Malick Fofana","beBEL","FW","Lyon","frLigue 1","20-244","2005","9","721","80","61.6","8.0","9","80","1","0","","0","2.00","10","7","+3","+0.37","+0.37","14.1","7.1","+7.0","+0.87","+1.24",
"Facundo Garcés","myMAS","DF","Alavés","esLa Liga","26-086","1999","6","540","90","42.9","6.0","6","90","6","0","","0","1.33","6","6","0","0.00","+0.37","4.9","5.6","-0.7","-0.12","-0.29",
"Mats Wieffer","nlNED","DF","Brighton","engPremier League","26-014","1999","10","731","73","67.7","8.1","8","86","5","2","21","0","1.60","12","9","+3","+0.37","+0.37","13.0","8.5","+4.5","+0.56","+0.99",
"Toma Bašić","hrCRO","MF","Lazio","itSerie A","29-005","1996","9","671","75","57.4","7.5","9","75","2","0","","2","1.67","8","4","+4","+0.54","+0.36","6.3","10.2","-3.9","-0.52","-0.59",
"Matheus Cunha","brBRA","MF,FW","Manchester Utd","engPremier League","26-187","1999","10","683","68","63.2","7.6","8","79","5","2","26","0","1.80","11","10","+1","+0.13","+0.36","10.5","11.3","-0.8","-0.11","-1.06",
"Mason Mount","engENG","MF","Manchester Utd","engPremier League","26-324","1999","9","396","44","36.7","4.4","5","60","0","4","24","2","1.56","6","5","+1","+0.23","+0.36","7.9","4.5","+3.4","+0.78","+0.80",
"Batista Mendy","frFRA","MF","Sevilla","esLa Liga","25-322","2000","9","657","73","56.2","7.3","8","80","5","1","20","0","1.44","9","9","0","0.00","+0.35","7.7","10.2","-2.5","-0.34","+0.85",
"Leo Román","esESP","GK","Mallorca","esLa Liga","25-147","2000","10","900","90","71.4","10.0","10","90","10","0","","0","0.90","11","15","-4","-0.40","+0.35","9.7","17.8","-8.1","-0.81","-0.25",
"Ferrán Torres","esESP","FW","Barcelona","esLa Liga","25-274","2000","13","816","63","64.8","9.1","10","77","3","3","16","0","2.38","25","9","+16","+1.76","+0.35","18.4","11.9","+6.5","+0.72","-0.40",
"Sascha Britschgi","chSUI","DF","Parma","itSerie A","19-095","2006","9","737","82","63.0","8.2","9","82","5","0","","3","1.00","7","11","-4","-0.49","+0.34","7.4","11.4","-4.0","-0.49","-0.52",
"Francesco Camarda","itITA","FW","Lecce","itSerie A","17-265","2008","12","397","33","36.8","4.4","4","60","0","8","20","0","0.83","3","5","-2","-0.45","+0.34","2.8","5.1","-2.3","-0.52","-0.02",
"Diogo Dalot","ptPOR","DF","Manchester Utd","engPremier League","26-257","1999","10","627","63","58.1","7.0","7","78","4","3","28","0","1.50","15","14","+1","+0.14","+0.34","12.5","11.1","+1.4","+0.20","-0.18",
"Gabriel Gudmundsson","seSWE","DF","Leeds United","engPremier League","26-215","1999","13","1,023","79","87.4","11.4","12","83","8","1","22","0","0.85","11","21","-10","-0.88","+0.34","13.4","15.0","-1.6","-0.14","+0.63",
"Morgan Rogers","engENG","FW,MF","Aston Villa","engPremier League","23-127","2002","12","1,066","89","98.7","11.8","12","89","10","0","","0","1.75","15","11","+4","+0.34","+0.34","9.9","16.1","-6.2","-0.52","-5.23",
"Benjamin Šeško","siSVN","FW","Manchester Utd","engPremier League","22-183","2003","11","621","56","57.5","6.9","6","79","3","5","29","0","1.64","13","12","+1","+0.14","+0.34","10.8","10.6","+0.2","+0.04","-0.56",
"David Brooks","wlsWAL","FW,MF","Bournemouth","engPremier League","28-145","1997","12","631","53","53.9","7.0","8","68","0","4","22","0","1.50","10","10","0","0.00","+0.33","8.1","7.7","+0.4","+0.06","-0.17",
"Kilian Fischer","deGER","DF","Wolfsburg","deBundesliga","25-049","2000","7","603","86","60.9","6.7","7","86","4","0","","0","0.71","8","12","-4","-0.60","+0.33","9.5","10.7","-1.2","-0.18","+0.22",
"Trai Hume","nirNIR","DF,MF","Sunderland","engPremier League","23-257","2002","13","1,095","84","93.6","12.2","12","89","10","1","28","0","1.69","15","11","+4","+0.33","+0.33","10.6","15.0","-4.4","-0.36","+0.48",
"Andrej Kramarić","hrCRO","MF,FW","Hoffenheim","deBundesliga","34-164","1991","12","688","57","63.7","7.6","8","71","1","4","31","0","1.92","17","11","+6","+0.78","+0.33","11.0","11.5","-0.5","-0.06","-0.47",
"Alfonso Pedraza","esESP","DF,MF","Villarreal","esLa Liga","29-235","1996","10","542","54","46.3","6.0","5","88","4","5","20","3","2.20","13","5","+8","+1.33","+0.33","10.7","7.0","+3.7","+0.61","0.00",
"Mathew Ryan","auAUS","GK","Levante","esLa Liga","33-236","1992","12","1,080","90","85.7","12.0","12","90","12","0","","0","0.75","13","21","-8","-0.67","+0.33","16.0","21.7","-5.8","-0.48","-0.25",
"Jørgen Strand Larsen","noNOR","FW","Wolves","engPremier League","25-297","2000","10","797","80","73.8","8.9","9","84","4","1","45","0","0.20","4","18","-14","-1.58","+0.33","8.6","12.2","-3.6","-0.41","+0.31",
"Luka Vušković","hrCRO","DF","Hamburger SV","deBundesliga","18-279","2007","9","810","90","81.8","9.0","9","90","9","0","","1","0.89","9","15","-6","-0.67","+0.33","12.9","15.2","-2.3","-0.25","+0.63",
"Tommaso Pobega","itITA","MF","Bologna","itSerie A","26-138","1999","8","422","53","39.1","4.7","4","88","3","4","18","2","2.38","9","3","+6","+1.28","+0.32","8.7","5.4","+3.3","+0.70","+0.49",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","26-002","1999","11","945","86","80.8","10.5","11","86","10","0","","1","0.91","11","16","-5","-0.48","+0.32","16.7","11.8","+4.9","+0.47","+1.21",
"Unai Vencedor Paris","esESP","MF","Levante","esLa Liga","25-015","2000","8","515","64","40.9","5.7","8","64","0","0","","1","1.00","6","9","-3","-0.52","+0.32","6.5","7.6","-1.1","-0.19","+0.43",
"Noahkai Banks","usUSA","DF","Augsburg","deBundesliga","18-364","2006","9","621","69","57.5","6.9","7","84","4","2","17","3","0.78","8","14","-6","-0.87","+0.31","8.8","10.3","-1.5","-0.21","+1.30",
"Alessandro Circati","auAUS","DF","Parma","itSerie A","22-051","2003","10","850","85","72.6","9.4","10","85","9","0","","0","0.70","5","10","-5","-0.53","+0.31","7.8","10.8","-3.1","-0.32","-0.09",
"Kiko Femenía","esESP","DF,FW","Getafe","esLa Liga","34-301","1991","10","678","68","53.8","7.5","8","77","3","2","30","0","1.40","7","7","0","0.00","+0.31","4.9","5.4","-0.6","-0.08","+0.35",
"Lukas Kübler","deGER","DF","Freiburg","deBundesliga","33-092","1992","8","564","71","57.0","6.3","7","78","4","1","17","2","1.13","11","13","-2","-0.32","+0.31","9.7","8.7","+1.0","+0.16","+0.61",
"Nuno Mendes","ptPOR","DF","Paris S-G","frLigue 1","23-164","2002","10","580","58","46.0","6.4","6","83","5","4","21","2","2.10","12","4","+8","+1.24","+0.31","13.4","4.9","+8.5","+1.32","+0.90",
"Antonio Nusa","noNOR","FW","RB Leipzig","deBundesliga","20-227","2005","11","746","68","69.1","8.3","9","77","2","2","29","0","2.09","16","9","+7","+0.84","+0.31","14.7","8.7","+6.0","+0.72","+0.72",
"Matteo Prati","itITA","MF","Cagliari","itSerie A","21-337","2003","13","914","70","78.1","10.2","11","75","4","2","43","0","0.85","8","12","-4","-0.39","+0.31","8.3","14.6","-6.3","-0.62","+0.08",
"Noah Sadiki","cdCOD","MF","Sunderland","engPremier League","20-348","2004","13","1,161","89","99.2","12.9","13","89","10","0","","0","1.69","17","13","+4","+0.31","+0.31","11.9","16.4","-4.4","-0.34","+6.12",
"Dominik Kohr","deGER","DF","Mainz 05","deBundesliga","31-303","1994","10","805","81","81.3","8.9","10","81","5","0","","0","0.60","9","15","-6","-0.67","+0.30","11.7","14.0","-2.3","-0.26","-0.11",
"Ladislav Krejčí","czCZE","DF,MF","Wolves","engPremier League","26-224","1999","9","794","88","73.5","8.8","9","88","8","0","","1","0.22","5","19","-14","-1.59","+0.30","8.4","11.6","-3.2","-0.36","+0.47",
"Bamo Meïté","ciCIV","DF","Lorient","frLigue 1","23-362","2001","7","584","83","49.9","6.5","7","83","5","0","","3","0.86","8","13","-5","-0.77","+0.30","6.8","9.5","-2.7","-0.41","-0.27",
"Stefano Moreo","itITA","FW,MF","Pisa","itSerie A","32-153","1993","11","523","48","48.4","5.8","7","63","0","4","21","1","0.91","6","8","-2","-0.34","+0.30","5.5","7.1","-1.5","-0.26","+0.22",
"Viktor Gyökeres","seSWE","FW","Arsenal","engPremier League","27-179","1998","10","800","80","74.1","8.9","10","80","6","0","","0","2.50","17","3","+14","+1.58","+0.29","16.4","4.3","+12.1","+1.36","+0.55",
"Vincent Marchetti","frFRA","MF","Paris FC","frLigue 1","28-149","1997","10","500","50","39.7","5.6","6","75","1","4","13","0","0.80","11","12","-1","-0.18","+0.29","10.2","10.2","0.0","+0.01","+0.28",
"Afonso Moreira","ptPOR","FW","Lyon","frLigue 1","20-256","2005","11","435","40","37.2","4.8","4","86","3","7","13","2","1.64","8","6","+2","+0.41","+0.29","6.1","6.9","-0.7","-0.15","-0.87",
"Emerson Palmieri","itITA","DF","Marseille","frLigue 1","31-119","1994","11","846","77","67.1","9.4","9","87","7","2","32","0","2.36","22","7","+15","+1.60","+0.29","17.5","8.3","+9.1","+0.97","+0.11",
"Manolis Saliakas","grGRE","DF","St. Pauli","deBundesliga","29-079","1996","8","451","56","41.8","5.0","4","85","1","4","28","2","0.88","5","10","-5","-1.00","+0.29","5.3","8.7","-3.4","-0.67","-0.10",
"Mattias Svanberg","seSWE","MF,FW","Wolfsburg","deBundesliga","26-329","1999","10","471","47","47.6","5.2","5","68","0","5","26","0","0.70","6","9","-3","-0.57","+0.29","7.1","7.4","-0.3","-0.05","+0.41",
"Federico Viñas","uyURU","FW","Oviedo","esLa Liga","27-153","1998","12","673","56","53.4","7.5","7","78","2","5","26","0","0.75","3","10","-7","-0.94","+0.29","6.1","13.8","-7.7","-1.03","-0.05",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","29-142","1996","9","716","80","72.3","8.0","8","88","6","1","14","0","1.22","12","15","-3","-0.38","+0.28","10.3","9.2","+1.0","+0.13","+0.84",
"Samuel Mbangula","beBEL","FW","Werder Bremen","deBundesliga","21-318","2004","11","611","56","56.6","6.8","8","70","0","3","18","0","1.45","10","12","-2","-0.29","+0.28","7.9","13.0","-5.0","-0.74","-0.52",
"Luis Rioja","esESP","MF,FW","Valencia","esLa Liga","32-045","1993","13","869","67","74.3","9.7","10","79","4","3","25","0","1.00","9","15","-6","-0.62","+0.28","9.0","13.5","-4.5","-0.47","-0.27",
"Lucas Hernández","frFRA","DF","Paris S-G","frLigue 1","29-289","1996","9","677","75","53.7","7.5","8","81","5","1","27","5","2.22","15","6","+9","+1.20","+0.27","12.6","7.8","+4.8","+0.63","-0.44",
"Adam Obert","skSVK","DF","Cagliari","itSerie A","23-099","2002","11","901","82","77.0","10.0","11","82","6","0","","1","0.91","9","13","-4","-0.40","+0.27","7.9","14.1","-6.1","-0.61","+0.10",
"Morten Thorsby","noNOR","MF","Genoa","itSerie A","29-209","1996","8","475","59","40.6","5.3","5","83","2","3","20","5","1.13","8","10","-2","-0.38","+0.27","7.3","6.8","+0.5","+0.09","-0.24",
"Salis Abdul Samed","ghGHA","MF","Nice","frLigue 1","25-249","2000","9","418","46","35.7","4.6","6","63","0","3","14","4","1.22","8","9","-1","-0.22","+0.26","4.8","7.7","-2.9","-0.62","+0.18",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","38-121","1987","11","481","44","41.1","5.3","5","72","1","6","20","2","1.27","5","5","0","0.00","+0.26","7.4","3.9","+3.6","+0.66","+1.35",
"Samu Costa","ptPOR","MF","Mallorca","esLa Liga","25-003","2000","12","862","72","68.4","9.6","9","85","7","3","31","0","1.00","9","13","-4","-0.42","+0.26","10.1","15.6","-5.5","-0.57","+0.54",
"Carmona","esESP","DF,MF","Sevilla","esLa Liga","23-305","2002","11","915","83","78.2","10.2","10","90","9","1","20","1","1.36","15","16","-1","-0.10","+0.25","10.1","19.0","-8.9","-0.88","-0.76",
"Maxim De Cuyper","beBEL","DF","Brighton","engPremier League","24-343","2000","10","460","46","42.6","5.1","5","65","2","5","27","1","1.50","10","8","+2","+0.39","+0.25","8.9","7.4","+1.4","+0.28","+0.08",
"Oriol Rey","esESP","MF","Levante","esLa Liga","27-278","1998","11","739","67","58.7","8.2","8","85","6","3","20","1","0.73","10","15","-5","-0.61","+0.25","10.7","15.4","-4.7","-0.57","-0.31",
"Nadir Zortea","itITA","DF","Bologna","itSerie A","26-164","1999","7","439","63","40.6","4.9","4","90","4","3","26","5","1.86","8","2","+6","+1.23","+0.25","8.0","3.5","+4.5","+0.92","+0.89",
"Jayden Addai","nlNED","FW","Como","itSerie A","20-096","2005","8","509","64","43.5","5.7","5","83","2","3","31","3","1.75","10","4","+6","+1.06","+0.24","9.1","6.8","+2.3","+0.41","+0.05",
"Teun Koopmeiners","nlNED","MF,DF","Juventus","itSerie A","27-275","1998","12","773","64","66.1","8.6","8","83","5","4","28","1","1.83","12","8","+4","+0.47","+0.24","12.5","6.6","+5.9","+0.69","+0.31",
"Jules Koundé","frFRA","DF","Barcelona","esLa Liga","27-018","1998","13","893","69","70.9","9.9","9","90","9","4","21","1","2.38","27","10","+17","+1.71","+0.24","20.5","13.5","+7.0","+0.70","-0.54",
"Danny Loader","cmCMR","MF,FW","Auxerre","frLigue 1","25-094","2000","12","1,002","84","79.5","11.1","11","88","10","1","29","0","0.50","6","15","-9","-0.81","+0.24","11.7","14.6","-2.8","-0.25","+0.88",
"Pau López","esESP","GK","Betis","esLa Liga","30-352","1994","7","630","90","53.8","7.0","7","90","7","0","","1","2.00","11","7","+4","+0.57","+0.24","10.4","6.8","+3.6","+0.51","+0.26",
"Nobel Mendy","frFRA","DF","Rayo Vallecano","esLa Liga","21-088","2004","5","407","81","34.8","4.5","5","81","3","0","","4","1.60","4","4","0","0.00","+0.24","4.9","5.3","-0.4","-0.09","-0.29",
"Jesús Areso","esESP","DF","Athletic Club","esLa Liga","26-151","1999","11","742","67","58.9","8.2","7","87","5","4","34","3","1.27","8","9","-1","-0.12","+0.23","10.5","6.6","+3.9","+0.47","+0.19",
"Rasmus Højlund","dkDEN","FW","Napoli","itSerie A","22-299","2003","8","581","73","53.8","6.5","7","79","1","1","30","0","2.00","12","7","+5","+0.77","+0.23","9.5","5.8","+3.7","+0.58","+0.68",
"Félix Lemaréchal","frFRA","MF,FW","Strasbourg","frLigue 1","22-115","2003","10","544","54","46.5","6.0","7","68","1","3","23","0","1.60","10","6","+4","+0.66","+0.23","10.3","6.9","+3.4","+0.57","+0.11",
"Ainsley Maitland-Niles","engENG","DF,FW","Lyon","frLigue 1","28-093","1997","13","1,156","89","98.8","12.8","12","90","12","1","76","0","1.62","18","15","+3","+0.23","+0.23","20.3","15.1","+5.2","+0.40","+0.78",
"Diego Moreira","beBEL","DF,FW","Strasbourg","frLigue 1","21-116","2004","12","918","77","78.5","10.2","11","81","2","1","27","0","1.58","19","13","+6","+0.59","+0.23","18.4","13.7","+4.7","+0.46","-0.23",
"Elisha Owusu","ghGHA","MF","Auxerre","frLigue 1","28-023","1997","12","909","76","72.1","10.1","11","81","4","1","23","0","0.58","6","14","-8","-0.79","+0.23","10.3","13.7","-3.4","-0.33","+0.36",
"Jamie Vardy","engENG","FW","Cremonese","itSerie A","38-323","1987","8","605","76","56.0","6.7","6","90","6","2","33","1","0.75","7","8","-1","-0.15","+0.23","6.5","9.3","-2.8","-0.42","+0.56",
"Davinchi","esESP","DF","Getafe","esLa Liga","18-045","2007","7","429","61","34.0","4.8","4","82","3","3","34","1","1.57","5","5","0","0.00","+0.22","3.4","3.5","-0.1","-0.02","+0.33",
"Evanilson","brBRA","FW","Bournemouth","engPremier League","26-055","1999","11","890","81","76.1","9.9","10","86","5","1","29","0","1.36","15","16","-1","-0.10","+0.22","15.4","9.6","+5.8","+0.59","+1.90",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","33-326","1992","13","895","69","71.0","9.9","11","77","5","2","24","1","2.31","20","8","+12","+1.21","+0.22","18.4","9.7","+8.7","+0.88","+0.10",
"Ilaix Moriba","gnGUI","MF","Celta Vigo","esLa Liga","22-315","2003","13","891","69","76.2","9.9","10","84","8","3","16","0","1.23","13","14","-1","-0.10","+0.22","12.1","14.1","-2.0","-0.20","-0.28",
"Brais Méndez","esESP","MF","Real Sociedad","esLa Liga","28-327","1997","12","732","61","62.6","8.1","9","73","1","3","26","0","1.33","9","9","0","0.00","+0.21","10.4","7.9","+2.5","+0.31","+0.57",
"Denis Zakaria","chSUI","MF","Monaco","frLigue 1","29-010","1996","6","437","73","34.7","4.9","5","85","4","1","12","0","1.50","8","7","+1","+0.21","+0.21","8.2","9.0","-0.8","-0.16","-0.69",
"Brugui","esESP","MF,FW","Levante","esLa Liga","29-026","1996","14","835","60","66.3","9.3","9","76","2","5","31","0","0.64","10","16","-6","-0.65","+0.20","11.9","13.0","-1.1","-0.12","+0.96",
"Nacho Vidal","esESP","DF","Oviedo","esLa Liga","30-310","1995","11","889","81","70.6","9.9","11","81","9","0","","0","0.55","4","14","-10","-1.01","+0.20","7.8","19.4","-11.6","-1.17","-0.57",
"Abner","brBRA","DF","Lyon","frLigue 1","25-187","2000","7","540","77","46.2","6.0","7","77","3","0","","1","1.57","8","6","+2","+0.33","+0.19","10.9","7.5","+3.5","+0.58","+0.34",
"Federico Bonazzoli","itITA","FW","Cremonese","itSerie A","28-193","1997","9","560","62","51.9","6.2","7","73","0","2","24","2","1.00","7","8","-1","-0.16","+0.19","4.2","9.6","-5.5","-0.88","-0.44",
"Guela Doué","ciCIV","DF","Strasbourg","frLigue 1","23-044","2002","9","742","82","63.4","8.2","8","89","6","1","30","0","1.44","18","13","+5","+0.61","+0.19","17.2","11.6","+5.6","+0.68","+0.46",
"Denis Huseinbasic","baBIH","MF","Köln","deBundesliga","24-150","2001","9","468","52","43.3","5.2","5","77","2","4","21","3","1.11","10","9","+1","+0.19","+0.19","10.3","8.7","+1.5","+0.30","+0.84",
"Bilal El Khannouss","maMAR","MF,FW","Stuttgart","deBundesliga","21-204","2004","9","710","79","71.7","7.9","8","86","4","1","19","0","2.11","16","12","+4","+0.51","+0.19","12.0","10.8","+1.2","+0.15","-0.02",
"Christian Eriksen","dkDEN","MF","Wolfsburg","deBundesliga","33-289","1992","8","430","54","43.4","4.8","4","76","0","4","32","1","0.38","5","8","-3","-0.63","+0.18","5.1","7.0","-1.9","-0.40","-0.25",
"Lovro Majer","hrCRO","MF","Wolfsburg","deBundesliga","27-317","1998","9","432","48","43.6","4.8","5","73","1","4","17","1","0.56","5","8","-3","-0.62","+0.18","6.6","5.7","+0.9","+0.19","+0.81",
"Pathé Mboup","snSEN","FW","Brest","frLigue 1","22-096","2003","10","499","50","42.6","5.5","6","68","0","4","23","0","1.20","5","7","-2","-0.36","+0.18","8.5","6.6","+1.9","+0.34","+0.50",
