Name,Value,Fee,From,Direction
"Mergim Berisha","€7.00m","loan transfer","Hoffenheim","Left"
"Cédric Zesiger","€4.00m","loan transfer","Wolfsburg","Left"
"Frank Onyeka","€9.00m","loan transfer","Brentford","Left"
"Chrislain Matsima","€7.00m","loan transfer","Monaco","Left"
"Noahkai Banks","€150k","-","FC Augsburg II","Left"
"Mahmut Kücüksahin","€100k","-","FC Augsburg II","Left"
"Lukas Petkov","€800k","End of loanJun 30, 2024","Greuther Fürth","Left"
"Patric Pfeiffer","€1.20m","End of loanFeb 2, 2025","Young Boys","Left"
"Daniel Klein","€150k","End of loanJun 30, 2024","SV Sandhausen","Left"
"Nathanaël Mbuku","€2.00m","End of loanJun 30, 2024","Saint-Étienne","Left"
"Henri Koudossou","€450k","End of loanJun 30, 2024","ADO Den Haag","Left"
"Lasse Günther","€1.20m","End of loanJun 30, 2024","Wehen Wiesbaden","Left"
"Irvin Cardona","€2.50m","End of loanJun 30, 2024","Saint-Étienne","Left"
"Irvin Cardona","€2.00m","End of loanJan 27, 2025","Espanyol","Left"
"Masaya Okugawa","€1.50m","End of loanJun 30, 2024","Hamburg","Left"
"Ermedin Demirovic","€28.00m","€23.00m","Stuttgart","Joined"
"Arne Engels","€9.00m","€13.00m","Celtic","Joined"
"Niklas Dorsch","€4.00m","€3.50m","Heidenheim","Joined"
"Rubén Vargas","€7.00m","€2.50m","Sevilla FC","Joined"
"Felix Uduokhai","€7.00m","Loan fee:€500k","Besiktas","Joined"
"Irvin Cardona","€2.50m","Loan fee:€400k","Espanyol","Joined"
"Lukas Petkov","€800k","€350k","SV Elversberg","Joined"
"Sven Michel","€700k","€300k","SC Paderborn","Joined"
"Dion Beljo","€4.00m","Loan fee:€300k","Rapid Vienna","Joined"
"Nathanaël Mbuku","€2.00m","Loan fee:€200k","Dinamo Zagreb","Joined"
"Tim Breithaupt","€3.00m","Loan fee:€150k","1.FC K'lautern","Joined"
"Maximilian Bauer","€3.00m","Loan fee:€150k","1.FC K'lautern","Joined"
"Lasse Günther","€1.20m","Loan fee:€100k","Karlsruher SC","Joined"
"Iago","€4.00m","free transfer","EC Bahia","Joined"
"Masaya Okugawa","€900k","?","Kyoto Sanga","Joined"
"Marcel Łubik","€300k","loan transfer","GKS Tychy","Joined"
"Patric Pfeiffer","€1.20m","loan transfer","1.FC Magdeburg","Joined"
"Irvin Cardona","€2.00m","loan transfer","Saint-Étienne","Joined"
"Patric Pfeiffer","€2.00m","loan transfer","Young Boys","Joined"
"Tomas Koubek","€800k","-","Without Club","Joined"
"Raphael Framberger","€600k","-","FC Augsburg II","Joined"
"Pep Biel","€3.00m","End of loanJun 30, 2024","Olympiacos","Joined"
"Kevin Mbabu","€4.00m","End of loanJun 30, 2024","Fulham","Joined"
"Kristijan Jakic","€6.50m","End of loanJun 30, 2024","Frankfurt","Joined"
"Andreas Skov Olsen","€16.00m","€14.00m","Club Brugge","Left"
"Kamil Grabara","€12.00m","€13.50m","Copenhagen","Left"
"Konstantinos Koulierakis","€8.00m","€11.75m","PAOK","Left"
"Mohamed Amoura","€16.00m","Loan fee:€3.00m","Union SG","Left"
"Marius Müller","€1.00m","€1.50m","FC Schalke 04","Left"
"Denis Vavro","€5.00m","Loan fee:€750k","Copenhagen","Left"
"Bence Dárdai","€2.00m","free transfer","Hertha BSC","Left"
"Mathys Angély","€50k","free transfer","Bordeaux U19","Left"
"Salih Özcan","€10.00m","loan transfer","Dortmund","Left"
"Mads Roerslev","€12.00m","loan transfer","Brentford","Left"
"Manuel Braun","-","-","Wolfsburg U19","Left"
"Kofi Amoako","€400k","-","Wolfsburg U19","Left"
"Eryk Grzywacz","-","-","Wolfsburg U19","Left"
"David Odogu","-","-","Wolfsburg U19","Left"
"Bartol Franjic","€1.80m","End of loanJan 3, 2025","Shakhtar D.","Left"
"Nicolas Cozza","€3.50m","End of loanJun 30, 2024","FC Nantes","Left"
"Felix Lange","€75k","End of loanJun 30, 2024","SV Rödinghausen","Left"
"Philipp Schulze","€225k","End of loanJun 30, 2024","Hallescher FC","Left"
"Lukas Ambros","€250k","End of loanJun 30, 2024","SC Freiburg II","Left"
"Maximilian Philipp","€2.00m","End of loanJun 30, 2024","Freiburg","Left"
"Bartol Franjic","€1.80m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Bartosz Bialek","€1.00m","End of loanJun 30, 2024","KAS Eupen","Left"
"Luca Waldschmidt","€2.50m","End of loanJun 30, 2024","1.FC Köln","Left"
"Maxence Lacroix","€20.00m","€18.00m","Crystal Palace","Joined"
"Ridle Baku","€7.00m","€4.50m","Leipzig","Joined"
"Vaclav Cerny","€7.00m","Loan fee:€1.50m","Rangers","Joined"
"Maximilian Philipp","€2.00m","€1.00m","Freiburg","Joined"
"Moritz Jenz","€7.50m","Loan fee:€250k","Mainz","Joined"
"Dzenan Pejcinovic","€1.00m","Loan fee:€200k","F. Düsseldorf","Joined"
"Koen Casteels","€6.00m","free transfer","Al-Qadsiah","Joined"
"Felix Lange","€75k","free transfer","SV Meppen","Joined"
"Luca Waldschmidt","€2.50m","free transfer","1.FC Köln","Joined"
"Lukas Ambros","€250k","free transfer","Górnik Zabrze","Joined"
"Nicolas Cozza","€3.50m","loan transfer","FC Nantes","Joined"
"Kofi Amoako","€400k","loan transfer","VfL Osnabrück","Joined"
"Eryk Grzywacz","-","loan transfer","1.FC Nuremberg","Joined"
"Cédric Zesiger","€4.00m","loan transfer","Augsburg","Joined"
"Philipp Schulze","€225k","loan transfer","SC Verl","Joined"
"Ulysses Llanez","€200k","-","Without Club","Joined"
"Bartol Franjic","€1.80m","loan transfer","Shakhtar D.","Joined"
"Bartol Franjic","€1.80m","loan transfer","Dinamo Zagreb","Joined"
"Manuel Braun","-","loan transfer","W. Mannheim","Joined"
"Amin Sarr","€4.00m","End of loanJun 30, 2024","Lyon","Joined"
"Salih Özcan","€7.00m","End of loanJan 28, 2025","Dortmund","Joined"
"Hyun-seok Hong","€9.00m","€4.00m","KAA Gent","Left"
"Kaishu Sano","€1.50m","€2.50m","Kashima Antlers","Left"
"Arnaud Nordin","€8.00m","€1.00m","Montpellier","Left"
"Armindo Sieb","€4.00m","Loan fee:€1.00m","Bayern Munich","Left"
"Nikolas Veratschnig","€1.00m","€800k","Wolfsberger AC","Left"
"Lennard Maloney","€5.00m","€500k","Heidenheim","Left"
"Gabriel Vidovic","€3.50m","Loan fee:€500k","Bayern Munich","Left"
"Moritz Jenz","€7.50m","Loan fee:€250k","Wolfsburg","Left"
"Paul Nebel","€3.50m","End of loanJun 30, 2024","Karlsruher SC","Left"
"Tom Krauß","€4.00m","End of loanJan 29, 2025","Luton","Left"
"Aymen Barkok","€1.00m","End of loanJun 30, 2024","Hertha BSC","Left"
"Delano Burgzorg","€1.60m","End of loanJun 30, 2024","Huddersfield","Left"
"Ben Bobzien","€500k","End of loanJun 30, 2024","A. Lustenau","Left"
"Brajan Gruda","€20.00m","€31.50m","Brighton","Joined"
"Delano Burgzorg","€1.60m","€2.75m","Middlesbrough","Joined"
"Ludovic Ajorque","€3.00m","Loan fee:€2.00m","Stade Brestois","Joined"
"Marco Richter","€2.00m","Loan fee:€300k","Hamburg","Joined"
"Tom Krauß","€4.00m","Loan fee:€250k","Luton","Joined"
"Tom Krauß","€4.00m","Loan fee:€200k","VfL Bochum","Joined"
"Merveille Papela","€1.00m","free transfer","Darmstadt 98","Joined"
"Leandro Barreiro","€17.00m","free transfer","Benfica","Joined"
"Anwar El Ghazi","€2.50m","free transfer","Cardiff","Joined"
"Aymen Barkok","€700k","free transfer","FC Schalke 04","Joined"
"Karim Onisiwo","€1.00m","?","Salzburg","Joined"
"Edimilson Fernandes","€3.50m","loan transfer","Stade Brestois","Joined"
"Ben Bobzien","€500k","loan transfer","A. Klagenfurt","Joined"
"Josuha Guilavogui","€700k","-","Without Club","Joined"
"Gabriel Vidovic","€3.00m","End of loanFeb 3, 2025","Bayern Munich","Joined"
"Jessic Ngankam","€1.50m","End of loanJun 30, 2024","Frankfurt","Joined"
"Sepp van den Berg","€12.00m","End of loanJun 30, 2024","Liverpool","Joined"
"Tim Kleindienst","€6.00m","€7.00m","Heidenheim","Left"
"Philipp Sander","€3.00m","€1.00m","Holstein Kiel","Left"
"Kevin Stöger","€5.00m","free transfer","VfL Bochum","Left"
"Charles Herrmann","-","free transfer","B. Dortmund U19","Left"
"Tiago Pereira Cardoso","€300k","-","M'gladbach U19","Left"
"Niklas Swider","-","-","M'gladbach U19","Left"
"Yvandro Borges Sanches","€1.00m","End of loanJun 30, 2024","NEC Nijmegen","Left"
"Jonas Kersken","€225k","End of loanJun 30, 2024","Arm. Bielefeld","Left"
"Manu Koné","€20.00m","€18.00m","Roma","Joined"
"Jonas Kersken","€225k","€300k","Arm. Bielefeld","Joined"
"Grant-Leon Ranos","€800k","loan transfer","1.FC K'lautern","Joined"
"Jan Olschowsky","€600k","loan transfer","Alem. Aachen","Joined"
"Christoph Kramer","€1.70m","-","Without Club","Joined"
"Simon Walde","€500k","-","M'gladbach II","Joined"
"Tony Jantschke","€400k","-","Retired","Joined"
"Patrick Herrmann","€1.00m","-","Retired","Joined"
"Mamadou Doucouré","€100k","-","Without Club","Joined"
"Jordan","€4.00m","End of loanJun 30, 2024","Union Berlin","Joined"
"Maximilian Wöber","€10.00m","End of loanJun 30, 2024","Leeds","Joined"
"Tom Rothe","€8.00m","€5.00m","Dortmund","Left"
"Marin Ljubicic","€4.00m","€4.50m","LASK","Left"
"László Bénes","€5.00m","€3.00m","Hamburg","Left"
"Leopold Querfeld","€5.00m","€3.00m","Rapid Vienna","Left"
"Ivan Prtajin","€1.80m","€1.00m","Wehen Wiesbaden","Left"
"Woo-yeong Jeong","€3.50m","Loan fee:€700k","Stuttgart","Left"
"Livan Burcu","€450k","€300k","SV Sandhausen","Left"
"Carl Klaus","€350k","free transfer","1.FC Nuremberg","Left"
"Alex Král","€5.00m","free transfer","Spartak Moscow","Left"
"Julien Friedrich","-","-","U. Berlin U19","Left"
"Robert Skov","€5.00m","-","Without Club","Left"
"Andrej Ilic","€3.00m","loan transfer","Lille","Left"
"Tymoteusz Puchacz","€2.00m","End of loanJun 30, 2024","1.FC K'lautern","Left"
"David Preu","€25k","End of loanJun 30, 2024","VfR Aalen","Left"
"Jamie Leweling","€9.00m","End of loanJun 30, 2024","Stuttgart","Left"
"Lennart Grill","€450k","End of loanJan 21, 2025","E. Braunschweig","Left"
"Chris Bedia","€2.50m","End of loanFeb 1, 2025","Hull City","Left"
"Lennart Grill","€600k","End of loanJun 30, 2024","VfL Osnabrück","Left"
"Yannic Stein","€200k","End of loanJun 30, 2024","VfB Lübeck","Left"
"Keita Endo","€500k","End of loanJul 7, 2024","FC Tokyo","Left"
"Aljoscha Kemlein","€3.00m","End of loanJun 30, 2024","St. Pauli","Left"
"Tim Skarke","€3.00m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Jordan","€4.00m","End of loanJun 30, 2024","Mönchengladbach","Left"
"Morten Thorsby","€3.00m","End of loanJun 30, 2024","Genoa","Left"
"Jamie Leweling","€9.00m","€5.00m","Stuttgart","Joined"
"Aïssa Laïdouni","€6.00m","€4.50m","Al-Wakrah SC","Joined"
"Jordan","€3.00m","€4.50m","Stade Reims","Joined"
"Yorbe Vertessen","€6.00m","€4.00m","Salzburg","Joined"
"Morten Thorsby","€3.00m","€3.10m","Genoa","Joined"
"Tymoteusz Puchacz","€2.00m","€2.00m","Holstein Kiel","Joined"
"Mikkel Kaufmann","€2.70m","€1.25m","Heidenheim","Joined"
"Robin Gosens","€12.00m","Loan fee:€750k","Fiorentina","Joined"
"Paul Jaeckel","€2.00m","Loan fee:€200k","E. Braunschweig","Joined"
"Keita Endo","€500k","free transfer","FC Tokyo","Joined"
"Robin Knoche","€2.50m","free transfer","1.FC Nuremberg","Joined"
"Jakob Busk","€250k","free transfer","Sönderjyske","Joined"
"Julien Friedrich","-","loan transfer","Altglienicke","Joined"
"Lennart Grill","€450k","loan transfer","Greuther Fürth","Joined"
"Yannic Stein","€200k","loan transfer","Babelsberg 03","Joined"
"Chris Bedia","€2.50m","loan transfer","Young Boys","Joined"
"Lennart Grill","€600k","loan transfer","E. Braunschweig","Joined"
"Livan Burcu","€450k","loan transfer","1.FC Magdeburg","Joined"
"Alex Král","€5.00m","loan transfer","Espanyol","Joined"
"Chris Bedia","€2.50m","loan transfer","Hull City","Joined"
"Brenden Aaronson","€12.00m","End of loanJun 30, 2024","Leeds","Joined"
"Alex Král","€5.00m","End of loanJun 30, 2024","Spartak Moscow","Joined"
"Koji Miyoshi","€2.00m","€400k","Birmingham","Left"
"Tom Krauß","€4.00m","Loan fee:€200k","Mainz","Left"
"Patrick Drewes","€600k","free transfer","Karlsruher SC","Left"
"Ibrahima Sissoko","€6.00m","free transfer","R. Strasbourg","Left"
"Timo Horn","€800k","free transfer","Salzburg","Left"
"Samuel Bamba","€800k","free transfer","B. Dortmund II","Left"
"Niklas Jahn","€200k","free transfer","Nuremberg II","Left"
"Dani de Wit","€5.00m","free transfer","AZ Alkmaar","Left"
"Ivan Ordets","€2.50m","free transfer","Dynamo Moscow","Left"
"Aliou Baldé","€800k","loan transfer","Nice","Left"
"Jakov Medic","€2.00m","loan transfer","Ajax","Left"
"Georgios Masouras","€3.20m","loan transfer","Olympiacos","Left"
"Myron Boadu","€5.00m","loan transfer","Monaco","Left"
"Lennart Koerdt","-","-","VfL Bochum U19","Left"
"Mats Pannewig","€125k","End of loanJun 30, 2024","SC Wiedenbrück","Left"
"Jordi Osei-Tutu","€500k","End of loanJun 30, 2024","PAS Giannina","Left"
"Gerrit Holtmann","€1.00m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Paul Grave","€50k","End of loanJun 30, 2024","Wuppertaler SV","Left"
"Patrick Osterhage","€7.00m","€4.80m","Freiburg","Joined"
"Kevin Stöger","€5.00m","free transfer","Mönchengladbach","Joined"
"Christopher Antwi-Adjei","€1.20m","free transfer","FC Schalke 04","Joined"
"Michael Esser","-","free transfer","VfR Rauxel 08","Joined"
"Danilo Soares","€700k","free transfer","1.FC Nuremberg","Joined"
"Takuma Asano","€4.00m","free transfer","RCD Mallorca","Joined"
"Manuel Riemann","€300k","free transfer","SC Paderborn","Joined"
"Moritz Römling","€150k","free transfer","SV Kapfenberg","Joined"
"Noah Loosli","€600k","loan transfer","Greuther Fürth","Joined"
"Jordi Osei-Tutu","€500k","?","Bolton","Joined"
"Agon Elezi","€600k","loan transfer","HNK Gorica","Joined"
"Moritz-Broni Kwarteng","€1.20m","loan transfer","F. Düsseldorf","Joined"
"Lukas Daschner","€1.20m","loan transfer","FC St. Gallen","Joined"
"Niclas Thiede","€350k","loan transfer","SSV Ulm 1846","Joined"
"Philipp Förster","€1.80m","-","Without Club","Joined"
"Andreas Luthe","€300k","-","Retired","Joined"
"Aliou Baldé","€650k","End of loanJan 13, 2025","Nice","Joined"
"Gonçalo Paciência","€1.50m","End of loanJun 30, 2024","Celta de Vigo","Joined"
"Keven Schlotterbeck","€6.00m","End of loanJun 30, 2024","Freiburg","Joined"
"Ivan Ordets","€2.50m","End of loanJun 30, 2024","Dynamo Moscow","Joined"
"Fin Stevens","€450k","€600k","Brentford","Left"
"Morgan Guilavogui","€3.00m","Loan fee:€500k","Lens","Left"
"Abdoulie Ceesay","€200k","€450k","Paide","Left"
"Scott Banks","€300k","€400k","Crystal Palace","Left"
"Robert Wagner","€3.00m","Loan fee:€200k","Freiburg","Left"
"Ben Voll","€500k","€100k","Viktoria Köln","Left"
"Siebe Van der Heyden","€1.50m","loan transfer","RCD Mallorca","Left"
"James Sands","€3.00m","loan transfer","New York City","Left"
"Noah Weißhaupt","€3.50m","loan transfer","Freiburg","Left"
"Romeo Aigbekaen","€100k","-","St. Pauli II","Left"
"Marwin Schmitz","€200k","-","St. Pauli II","Left"
"Eric Oelschlägel","€300k","-","Without Club","Left"
"Muhammad Dahaba","€125k","-","St. Pauli II","Left"
"Eric da Silva Moreira","€1.00m","€1.50m","Nott'm Forest","Joined"
"Marcel Hartel","€4.00m","free transfer","St. Louis CITY","Joined"
"Etienne Amenyido","€500k","free transfer","Pr. Münster","Joined"
"Maurides","€300k","loan transfer","Debrecen","Joined"
"Luca Günther","€100k","-","St. Pauli II","Joined"
"Scott Banks","€300k","End of loanJun 30, 2024","Crystal Palace","Joined"
"Aljoscha Kemlein","€3.00m","End of loanJun 30, 2024","Union Berlin","Joined"
"John Tolkin","€4.00m","€2.50m","New York","Left"
"Tymoteusz Puchacz","€2.00m","€2.00m","Union Berlin","Left"
"David Zec","€700k","€1.50m","NK Celje","Left"
"Magnus Knudsen","€2.00m","€1.00m","Rostov","Left"
"Max Geschwill","€500k","€200k","SV Sandhausen","Left"
"Phil Harres","€500k","€200k","FC 08 Homburg","Left"
"Andu Kelati","€300k","free transfer","Hoffenheim II","Left"
"Ivan Nekic","€450k","?","NK Varazdin","Left"
"Dominik Javorcek","€550k","loan transfer","MSK Zilina","Left"
"Armin Gigovic","€2.00m","loan transfer","Rostov","Left"
"Kwasi Wriedt","€300k","End of loanJun 30, 2024","VfL Osnabrück","Left"
"Ba-Muaka Simakala","€550k","End of loanJun 30, 2024","1.FC K'lautern","Left"
"Philipp Sander","€3.00m","€1.00m","Mönchengladbach","Joined"
"Ba-Muaka Simakala","€550k","free transfer","VfL Osnabrück","Joined"
"Hólmbert Aron Fridjónsson","€300k","free transfer","Pr. Münster","Joined"
"Joshua Mees","€650k","free transfer","Pr. Münster","Joined"
"Mikkel Kirkeskov","€250k","free transfer","Pr. Münster","Joined"
"Lucas Wolf","€175k","free transfer","SV Sandhausen","Joined"
"Kwasi Wriedt","€300k","?","Manisa FK","Joined"
"Nico Carrera","€150k","?","Toluca U23","Joined"
"Tymoteusz Puchacz","€1.70m","loan transfer","Plymouth","Joined"
"Niklas Niehoff","€300k","loan transfer","VfL Osnabrück","Joined"
"Jonas Sterner","€600k","loan transfer","Dynamo Dresden","Joined"
"Tom Rothe","€8.00m","End of loanJun 30, 2024","Dortmund","Joined"
"Luis Díaz","€70.00m","€70.00m","Liverpool","Left"
"Nicolas Jackson","€50.00m","Loan fee:€16.50m","Chelsea","Left"
"Jonathan Tah","€30.00m","€2.00m","Leverkusen","Left"
"Tom Bischof","€30.00m","€300k","Hoffenheim","Left"
"Lennart Karl","-","-","FC Bayern U19","Left"
"Jonah Kusi-Asare","€2.50m","-","FC Bayern II","Left"
"Paul Wanner","€18.00m","End of loanJun 30, 2025","Heidenheim","Left"
"Mathys Tel","€35.00m","End of loanJun 30, 2025","Tottenham","Left"
"Arijon Ibrahimovic","€4.00m","End of loanJun 30, 2025","Lazio","Left"
"Frans Krätzig","€2.00m","End of loanMay 31, 2025","Heidenheim","Left"
"Bryan Zaragoza","€12.00m","End of loanJun 30, 2025","CA Osasuna","Left"
"Lovro Zvonarek","€1.50m","End of loanJun 30, 2025","Sturm Graz","Left"
"Mathys Tel","€35.00m","€35.00m","Tottenham","Joined"
"Kingsley Coman","€30.00m","€25.00m","Al-Nassr","Joined"
"Paul Wanner","€18.00m","€15.00m","PSV","Joined"
"Adam Aznou","€4.00m","€9.00m","Everton","Joined"
"João Palhinha","€30.00m","Loan fee:€5.00m","Tottenham","Joined"
"Jonah Kusi-Asare","€2.50m","Loan fee:€4.00m","Fulham","Joined"
"Frans Krätzig","€2.00m","€3.50m","Salzburg","Joined"
"Gabriel Vidovic","€3.00m","€1.20m","Dinamo Zagreb","Joined"
"Bryan Zaragoza","€12.00m","Loan fee:€1.00m","Celta de Vigo","Joined"
"Daniel Peretz","€3.00m","Loan fee:€250k","Hamburg","Joined"
"Leroy Sané","€32.00m","free transfer","Galatasaray","Joined"
"Eric Dier","€8.00m","free transfer","Monaco","Joined"
"Thomas Müller","€6.00m","free transfer","Vancouver","Joined"
"Maurice Krattenmacher","€3.50m","loan transfer","Hertha BSC","Joined"
"Lovro Zvonarek","€1.50m","loan transfer","Grasshoppers","Joined"
"Arijon Ibrahimovic","€4.00m","loan transfer","Heidenheim","Joined"
"Tarek Buchmann","€500k","loan transfer","1.FC Nuremberg","Joined"
"Malik Tillman","€32.00m","€35.00m","PSV","Left"
"Jarell Quansah","€20.00m","€35.00m","Liverpool","Left"
"Eliesse Ben Seghir","€28.00m","€32.00m","Monaco","Left"
"Equi Fernández","€12.00m","€25.00m","Al-Qadsiah","Left"
"Loïc Badé","€25.00m","€25.00m","Sevilla FC","Left"
"Ibrahim Maza","€12.00m","€12.00m","Hertha BSC","Left"
